,testset_idx,doc_ix,snippet
53,33825,7789369,"(12961, 297, 13, 12873, 14588, 18333, 6815, 332, 29889, 6162, 2363, 29892, 278, 599, 29899, 4149, 292, 6575, 29899, 17083, 29892, 322, 379, 687, 403, 29892, 263, 13, 29885, 858, 261, 2738, 322, 1407, 12297, 1933, 13593, 29892, 7432, 6091, 902, 274, 2722, 363, 16226, 29892, 541, 13, 29893, 406, 3081, 2222, 304, 1371, 902, 29889, 1932, 4432, 1308, 3897, 19861, 310, 902, 6410, 902, 13, 629, 2575, 471, 17818, 344, 29892, 322, 1183, 15964, 304, 367, 13016, 287, 29889, 2296, 6363, 451, 988, 304, 13, 344, 1416, 363, 902, 2278, 29892, 541, 11223, 393, 1634, 852, 322, 297, 2467, 892, 9301, 29892, 13, 11360, 731, 714, 373, 902, 591, 653, 2740, 29892, 5622, 411, 902, 1023, 4842, 6609, 607, 1183, 13, 4366, 287, 297, 278, 1652, 1280, 310, 8040, 8748, 1056, 304, 10754, 902, 373, 902, 982, 29889)"
54,33842,51741509,"(750, 694, 1095, 29889, 940, 471, 297, 5758, 284, 4457, 29889, 7753, 2748, 471, 263, 13, 29720, 284, 4457, 29889, 739, 1033, 3799, 297, 385, 14426, 29889, 1205, 920, 577, 9098, 29973, 2648, 13, 4149, 292, 470, 491, 7291, 310, 8790, 29889, 450, 5076, 1074, 278, 2655, 29892, 1728, 2534, 13, 29893, 3276, 937, 304, 1074, 29889, 1987, 297, 385, 14426, 372, 5930, 29889, 1205, 947, 393, 760, 13, 974, 278, 3573, 2274, 470, 825, 29973, 450, 724, 22825, 29892, 278, 1556, 12059, 280, 367, 579, 310, 13, 1552, 1746, 29889, 739, 1818, 2274, 746, 372, 553, 2658, 297, 697, 14426, 322, 769, 13, 771, 5426, 29879, 967, 1914, 13521, 14426, 1156, 14426, 29892, 4457, 3730, 29889, 739, 23880, 322, 13, 5062, 1689, 29879, 322, 553, 2658, 29889, 1724, 263, 4029, 11710, 2655, 29991, 11644, 1754)"
55,33842,51741509,"(13, 974, 278, 3573, 2274, 470, 825, 29973, 450, 724, 22825, 29892, 278, 1556, 12059, 280, 367, 579, 310, 13, 1552, 1746, 29889, 739, 1818, 2274, 746, 372, 553, 2658, 297, 697, 14426, 322, 769, 13, 771, 5426, 29879, 967, 1914, 13521, 14426, 1156, 14426, 29892, 4457, 3730, 29889, 739, 23880, 322, 13, 5062, 1689, 29879, 322, 553, 2658, 29889, 1724, 263, 4029, 11710, 2655, 29991, 11644, 1754, 372, 304, 367, 763, 13, 5747, 29892, 263, 1900, 616, 760, 310, 278, 3573, 2221, 304, 2274, 1900, 616, 368, 322, 13, 2783, 533, 1900, 616, 368, 29973, 12547, 393, 769, 540, 470, 385, 297, 26029, 2655, 6153, 491, 263, 5224, 13, 29879, 5059, 29973, 3600, 10752, 17319, 6419, 472, 278, 2714, 310, 263, 4842, 5935, 5807, 557, 29891, 2834, 8343, 292, 13, 1169, 761, 714, 310, 278)"
56,33842,51741509,"(372, 304, 367, 763, 13, 5747, 29892, 263, 1900, 616, 760, 310, 278, 3573, 2221, 304, 2274, 1900, 616, 368, 322, 13, 2783, 533, 1900, 616, 368, 29973, 12547, 393, 769, 540, 470, 385, 297, 26029, 2655, 6153, 491, 263, 5224, 13, 29879, 5059, 29973, 3600, 10752, 17319, 6419, 472, 278, 2714, 310, 263, 4842, 5935, 5807, 557, 29891, 2834, 8343, 292, 13, 1169, 761, 714, 310, 278, 22707, 1766, 798, 310, 670, 2834, 322, 285, 8606, 292, 2501, 278, 13, 2536, 603, 310, 301, 504, 29889, 438, 2020, 471, 393, 577, 29973, 438, 2020, 29973, 13, 13, 3868, 274, 1680, 287, 297, 278, 15504, 310, 278, 2714, 29892, 633, 5832, 3654, 297, 278, 263, 705, 310, 13, 29954, 397, 11644, 750, 1754, 599, 2712, 322, 599, 1757, 29889, 4104, 2264, 29889, 11644, 1033, 1348, 1316)"
57,33885,103957317,"(1058, 750, 1063, 14919, 17365, 10674, 23980, 373, 18838, 300, 287, 13, 3891, 25664, 1372, 1951, 278, 3050, 471, 6496, 297, 26926, 310, 7128, 1218, 963, 472, 13, 1245, 29899, 4804, 29936, 8041, 10674, 370, 27225, 975, 15509, 698, 267, 29892, 1506, 1878, 267, 29892, 2011, 4542, 2363, 29892, 470, 23990, 13, 1552, 4799, 411, 1261, 4167, 363, 24945, 13613, 322, 18423, 29889, 450, 4642, 29892, 263, 26616, 429, 29899, 4299, 29892, 13, 15970, 750, 297, 5112, 26131, 3841, 926, 287, 408, 8660, 294, 29892, 1286, 12272, 21144, 380, 744, 18423, 472, 697, 13, 29879, 283, 322, 1754, 3307, 304, 3013, 3654, 297, 274, 25667, 698, 267, 29889, 28529, 27180, 17096, 13, 262, 29892, 25156, 263, 4783, 368, 17819, 322, 17096, 714, 29889, 3600, 8796, 21711, 471, 5643, 13, 1609, 278, 7132, 654, 310, 278, 1067, 5968)"
58,33885,60970731,"(1058, 750, 1063, 14919, 17365, 10674, 23980, 373, 18838, 300, 287, 13, 3891, 25664, 1372, 1951, 278, 3050, 471, 6496, 297, 26926, 310, 7128, 1218, 963, 472, 13, 1245, 29899, 4804, 29936, 8041, 10674, 370, 27225, 975, 15509, 698, 267, 29892, 1506, 1878, 267, 29892, 2011, 4542, 2363, 29892, 470, 23990, 13, 1552, 4799, 411, 1261, 4167, 363, 24945, 13613, 322, 18423, 29889, 450, 4642, 29892, 263, 26616, 429, 29899, 4299, 29892, 13, 15970, 750, 297, 5112, 26131, 3841, 926, 287, 408, 8660, 294, 29892, 1286, 12272, 21144, 380, 744, 18423, 472, 697, 13, 29879, 283, 322, 1754, 3307, 304, 3013, 3654, 297, 274, 25667, 698, 267, 29889, 28529, 27180, 17096, 13, 262, 29892, 25156, 263, 4783, 368, 17819, 322, 17096, 714, 29889, 3600, 8796, 21711, 471, 5643, 13, 1609, 278, 7132, 654, 310, 278, 1067, 5968)"
59,33900,117556082,"(3099, 13, 16863, 359, 29892, 322, 25501, 8491, 540, 1476, 393, 278, 1963, 719, 3146, 550, 750, 445, 1024, 363, 13, 29890, 949, 29889, 512, 445, 8214, 322, 1410, 2618, 491, 385, 4221, 362, 1316, 408, 445, 29892, 278, 13, 29923, 28779, 5834, 892, 6296, 304, 2758, 393, 278, 1963, 719, 3146, 550, 892, 263, 901, 12297, 13, 25719, 1135, 6053, 29889, 13, 13, 29941, 29889, 2193, 577, 372, 2996, 304, 1209, 306, 6091, 515, 278, 3691, 9197, 310, 393, 940, 2026, 391, 359, 13, 15970, 24013, 29879, 472, 341, 7278, 275, 29936, 29871, 29906, 541, 278, 379, 4919, 267, 29279, 29892, 18034, 1784, 916, 13, 333, 280, 29763, 29892, 393, 10144, 314, 2527, 436, 359, 5700, 714, 278, 21861, 1041, 310, 3058, 5866, 29892, 322, 13, 6098, 8581, 278, 4344, 304, 5735)"
60,33900,117556082,"(2193, 577, 372, 2996, 304, 1209, 306, 6091, 515, 278, 3691, 9197, 310, 393, 940, 2026, 391, 359, 13, 15970, 24013, 29879, 472, 341, 7278, 275, 29936, 29871, 29906, 541, 278, 379, 4919, 267, 29279, 29892, 18034, 1784, 916, 13, 333, 280, 29763, 29892, 393, 10144, 314, 2527, 436, 359, 5700, 714, 278, 21861, 1041, 310, 3058, 5866, 29892, 322, 13, 6098, 8581, 278, 4344, 304, 5735, 411, 1438, 5866, 29889, 13, 13, 3047, 4880, 769, 304, 278, 337, 4362, 310, 278, 4344, 896, 4475, 577, 1568, 408, 13, 29902, 505, 1497, 29901, 322, 306, 6091, 884, 916, 2712, 472, 341, 7278, 275, 746, 306, 750, 12032, 13, 2541, 278, 3691, 9197, 310, 940, 2026, 391, 359, 29889, 12808, 306, 16669, 1716, 450, 5707, 322, 13, 29950, 5037, 13242, 275, 29871, 29941, 363)"
61,33900,117556082,"(5735, 411, 1438, 5866, 29889, 13, 13, 3047, 4880, 769, 304, 278, 337, 4362, 310, 278, 4344, 896, 4475, 577, 1568, 408, 13, 29902, 505, 1497, 29901, 322, 306, 6091, 884, 916, 2712, 472, 341, 7278, 275, 746, 306, 750, 12032, 13, 2541, 278, 3691, 9197, 310, 940, 2026, 391, 359, 29889, 12808, 306, 16669, 1716, 450, 5707, 322, 13, 29950, 5037, 13242, 275, 29871, 29941, 363, 445, 1407, 4556, 29892, 18451, 1363, 306, 20024, 304, 1073, 13, 1332, 1979, 278, 3691, 9197, 472, 1438, 7600, 723, 8661, 297, 1009, 15303, 411, 13, 386, 852, 472, 341, 7278, 275, 29936, 363, 278, 1757, 310, 379, 5037, 13242, 275, 526, 1497, 304, 367, 278, 1556, 13, 1945, 9571, 297, 6475, 310, 278, 12892, 5834, 29889, 16025, 310, 1009, 15474, 800, 607, 306, 13, 354)"
62,33924,7789369,"(26624, 310, 18356, 29892, 8378, 29877, 29892, 373, 278, 916, 1361, 29892, 13, 275, 24187, 287, 322, 1339, 8238, 408, 278, 1134, 310, 263, 1775, 1617, 322, 3699, 29893, 1607, 29889, 2296, 471, 13, 13762, 845, 16242, 297, 9184, 1090, 5164, 17735, 29892, 1556, 310, 607, 1298, 304, 902, 13, 29894, 10610, 408, 278, 12566, 1253, 310, 8300, 5866, 29889, 8378, 29877, 471, 13112, 304, 6505, 13, 957, 322, 8372, 278, 2834, 310, 1432, 6114, 515, 902, 12060, 304, 902, 4892, 29889, 450, 13, 558, 26706, 1350, 2701, 16955, 304, 902, 892, 297, 9184, 29892, 697, 1641, 14737, 2954, 373, 278, 13, 29909, 794, 457, 29892, 322, 278, 916, 373, 278, 22009, 26496, 9143, 29889, 2296, 750, 884, 263, 17567, 373, 13, 1552, 826, 29916, 29892, 297, 607, 1183, 471, 6365, 845, 16242, 408, 8378, 29877, 2598, 1187, 29892)"
63,33924,7789369,"(8372, 278, 2834, 310, 1432, 6114, 515, 902, 12060, 304, 902, 4892, 29889, 450, 13, 558, 26706, 1350, 2701, 16955, 304, 902, 892, 297, 9184, 29892, 697, 1641, 14737, 2954, 373, 278, 13, 29909, 794, 457, 29892, 322, 278, 916, 373, 278, 22009, 26496, 9143, 29889, 2296, 750, 884, 263, 17567, 373, 13, 1552, 826, 29916, 29892, 297, 607, 1183, 471, 6365, 845, 16242, 408, 8378, 29877, 2598, 1187, 29892, 470, 278, 426, 29946, 29941, 29913, 9177, 13, 17083, 19521, 29889, 2087, 29926, 16648, 304, 445, 14653, 457, 471, 278, 970, 20559, 7226, 29896, 29947, 29962, 1551, 278, 29871, 29896, 303, 310, 13, 29924, 1279, 263, 4595, 17568, 16005, 29892, 2000, 278, 5345, 1617, 19627, 29892, 471, 26301, 297, 902, 13, 27305, 473, 491, 599, 278, 8300, 5866, 310, 9184, 29892, 322, 445, 12962, 12666, 471, 13, 562, 2388)"
64,34002,117556082,"(322, 18873, 322, 278, 9413, 1907, 310, 278, 24745, 322, 278, 364, 3427, 313, 262, 599, 13, 386, 968, 5633, 310, 607, 306, 505, 19182, 372, 338, 263, 6483, 4628, 511, 1550, 297, 21152, 13, 392, 297, 278, 883, 310, 278, 2343, 372, 620, 1590, 793, 278, 916, 29889, 1094, 363, 278, 724, 22825, 13, 1169, 883, 338, 763, 393, 310, 278, 19922, 21040, 29936, 322, 372, 756, 24745, 451, 1238, 1624, 287, 13, 4187, 1556, 8886, 620, 1590, 1847, 278, 24745, 310, 278, 17152, 29889, 2803, 577, 1568, 9378, 625, 408, 13, 5349, 1063, 1497, 1286, 19813, 26546, 15006, 29889, 13, 13, 29955, 29955, 29889, 4587, 278, 12892, 5834, 6053, 29892, 1906, 1058, 24013, 297, 278, 760, 310, 12892, 13, 4716, 338, 269, 776, 363, 8182, 567, 29871, 29953, 29955, 4120, 895, 3370)"
65,34100,7789369,"(1058, 8799, 287, 278, 17919, 29889, 13, 1349, 968, 2217, 3275, 264, 715, 1078, 7726, 304, 502, 29892, 408, 372, 892, 29892, 297, 263, 12758, 368, 3632, 873, 13, 4403, 261, 310, 263, 491, 29899, 29887, 650, 931, 297, 278, 18550, 4940, 29889, 3118, 2022, 25501, 2658, 825, 7339, 13, 354, 881, 3394, 304, 363, 9045, 322, 19717, 29936, 1790, 19514, 363, 9848, 13, 535, 29883, 824, 292, 670, 2278, 29936, 322, 263, 4654, 29892, 25524, 263, 1183, 561, 2018, 29892, 27584, 263, 19797, 304, 13, 1552, 17919, 881, 263, 1580, 2785, 297, 29735, 2507, 714, 8472, 29889, 14302, 1438, 13, 29880, 1992, 2626, 9020, 29879, 1063, 310, 7684, 2012, 310, 3275, 29892, 896, 723, 7404, 2222, 505, 13, 12366, 278, 23779, 310, 278, 12727, 2578, 25414, 607, 594, 1398)"
66,34100,7789369,"(29883, 824, 292, 670, 2278, 29936, 322, 263, 4654, 29892, 25524, 263, 1183, 561, 2018, 29892, 27584, 263, 19797, 304, 13, 1552, 17919, 881, 263, 1580, 2785, 297, 29735, 2507, 714, 8472, 29889, 14302, 1438, 13, 29880, 1992, 2626, 9020, 29879, 1063, 310, 7684, 2012, 310, 3275, 29892, 896, 723, 7404, 2222, 505, 13, 12366, 278, 23779, 310, 278, 12727, 2578, 25414, 607, 594, 1398, 287, 445, 322, 916, 13, 1356, 2701, 29892, 297, 278, 15968, 22549, 482, 607, 3614, 2058, 746, 25549, 8379, 964, 13, 1552, 6567, 310, 2594, 29890, 1306, 550, 29889, 13, 13, 1349, 820, 360, 397, 2681, 471, 278, 1556, 12297, 310, 670, 14653, 1475, 29892, 278, 2107, 4797, 12949, 13, 974, 278, 26320, 310, 3091, 375, 471, 472, 6167, 423, 297, 21279, 29892, 988, 727)"
67,34100,7789369,"(287, 445, 322, 916, 13, 1356, 2701, 29892, 297, 278, 15968, 22549, 482, 607, 3614, 2058, 746, 25549, 8379, 964, 13, 1552, 6567, 310, 2594, 29890, 1306, 550, 29889, 13, 13, 1349, 820, 360, 397, 2681, 471, 278, 1556, 12297, 310, 670, 14653, 1475, 29892, 278, 2107, 4797, 12949, 13, 974, 278, 26320, 310, 3091, 375, 471, 472, 6167, 423, 297, 21279, 29892, 988, 727, 471, 263, 13, 29885, 4211, 928, 296, 17567, 426, 29941, 29900, 29913, 16955, 304, 1075, 29892, 6943, 278, 13834, 784, 2209, 284, 13, 6112, 434, 491, 1963, 333, 3173, 2038, 5439, 29889, 29445, 6289, 310, 2906, 449, 6365, 845, 8377, 414, 285, 29113, 304, 13, 1366, 3186, 29899, 1267, 26689, 285, 1662, 515, 599, 5633, 310, 25549, 29892, 451, 871, 304, 5146, 3632, 482, 13)"
68,34183,41717246,"(16661, 3799, 491, 24421, 7404, 373, 4856, 29915, 29879, 2931, 470, 8393, 304, 766, 11944, 277, 1009, 6273, 29889, 1932, 4856, 947, 445, 29892, 896, 526, 563, 837, 2827, 4856, 29915, 29879, 1206, 1728, 13138, 16667, 10757, 408, 304, 2020, 29889, 739, 338, 4100, 304, 11621, 304, 2472, 322)"
69,34183,41717246,"(896, 526, 563, 837, 2827, 4856, 29915, 29879, 1206, 1728, 13138, 16667, 10757, 408, 304, 2020, 29889, 739, 338, 4100, 304, 11621, 304, 2472, 322, 766, 6915, 372, 515, 21737, 366, 1122, 505, 363, 393, 2022, 29889, 910, 674, 2758, 366, 304, 8206, 714, 278, 17099, 322, 7952, 16667)"
70,34200,51014349,"(679, 714, 373, 278, 14890, 29892, 366, 817, 304, 1925, 373, 596, 2071, 1078, 29889, 3872, 29915, 29873, 15982, 1048, 1321, 5414, 596, 1914, 330, 799, 1492, 3448, 29889, 887, 508, 23990, 596, 330, 799, 2745, 366, 29915, 276, 1854, 366, 864, 304)"
71,34201,5249815,"(3546, 26097, 293, 1302, 2719, 29892, 607, 2761, 385, 5075, 1535, 2594, 29892, 8401, 263, 27270, 310, 817, 793, 701, 322, 1623, 19328, 29889, 450, 817, 793, 526, 652, 2986, 297, 260, 16234, 29877, 292, 297, 29895, 29892, 607, 338, 7436, 1090, 278, 19309, 29889, 323, 16234, 29877, 380, 4254, 413, 1169, 411, 16864, 488, 28075, 526, 3625, 363, 2820, 263, 6893, 17208)"
72,34201,103845194,"(3546, 26097, 293, 1302, 2719, 29892, 607, 2761, 385, 5075, 1535, 2594, 29892, 8401, 263, 27270, 310, 817, 793, 701, 322, 1623, 19328, 29889, 450, 817, 793, 526, 652, 2986, 297, 260, 16234, 29877, 292, 297, 29895, 29892, 607, 338, 7436, 1090, 278, 19309, 29889, 323, 16234, 29877, 380, 4254, 413, 1169, 411, 16864, 488, 28075, 526, 3625, 363, 2820, 263, 6893, 17208)"
73,34201,80517187,"(3546, 26097, 293, 1302, 2719, 29892, 607, 2761, 385, 5075, 1535, 2594, 29892, 8401, 263, 27270, 310, 817, 793, 701, 322, 1623, 19328, 29889, 450, 817, 793, 526, 652, 2986, 297, 260, 16234, 29877, 292, 297, 29895, 29892, 607, 338, 7436, 1090, 278, 19309, 29889, 323, 16234, 29877, 380, 4254, 413, 1169, 411, 16864, 488, 28075, 526, 3625, 363, 2820, 263, 6893, 17208)"
74,34216,116733240,"(278, 9999, 304, 15649, 263, 3699, 29892, 372, 881, 367, 4780, 304, 2867, 1283, 385, 24628, 411, 263, 1855, 19989, 10823, 29889, 1094, 263, 269, 4539, 29892, 3138, 29892, 366, 674, 1284, 393, 596, 10823, 756, 2437, 2868, 15620, 6909, 11183, 18811, 5921, 596, 2875, 322, 1795, 367, 766, 262, 695, 1312, 304, 1235, 366, 748, 29889, 1763, 7344)"
75,34224,19443309,"(25252, 29889, 14662, 4307, 338, 1407, 13173, 322, 2215, 20888, 29889, 1105, 1784, 1422, 2712, 526, 5517, 304, 10879, 596, 1206, 29892, 322, 6577, 2710, 505, 2107, 26271, 363, 766, 4838, 291, 29889, 960, 366, 508, 21750, 263, 1887, 1098, 25252, 1058, 9906, 278, 4072)"
76,34224,27545576,"(25252, 29889, 14662, 4307, 338, 1407, 13173, 322, 2215, 20888, 29889, 1105, 1784, 1422, 2712, 526, 5517, 304, 10879, 596, 1206, 29892, 322, 6577, 2710, 505, 2107, 26271, 363, 766, 4838, 291, 29889, 960, 366, 508, 21750, 263, 1887, 1098, 25252, 1058, 9906, 278, 4072)"
77,34224,67091103,"(25252, 29889, 14662, 4307, 338, 1407, 13173, 322, 2215, 20888, 29889, 1105, 1784, 1422, 2712, 526, 5517, 304, 10879, 596, 1206, 29892, 322, 6577, 2710, 505, 2107, 26271, 363, 766, 4838, 291, 29889, 960, 366, 508, 21750, 263, 1887, 1098, 25252, 1058, 9906, 278, 4072)"
78,34224,19443309,"(322, 6577, 2710, 505, 2107, 26271, 363, 766, 4838, 291, 29889, 960, 366, 508, 21750, 263, 1887, 1098, 25252, 1058, 9906, 278, 4072, 310, 2712, 596, 16833, 5025, 943, 322, 766, 29888, 485, 943, 29892, 372, 723, 367, 1900, 304, 298, 533, 697, 29889, 2823)"
79,34224,80535402,"(322, 6577, 2710, 505, 2107, 26271, 363, 766, 4838, 291, 29889, 960, 366, 508, 21750, 263, 1887, 1098, 25252, 1058, 9906, 278, 4072, 310, 2712, 596, 16833, 5025, 943, 322, 766, 29888, 485, 943, 29892, 372, 723, 367, 1900, 304, 298, 533, 697, 29889, 2823)"
80,34224,27545576,"(322, 6577, 2710, 505, 2107, 26271, 363, 766, 4838, 291, 29889, 960, 366, 508, 21750, 263, 1887, 1098, 25252, 1058, 9906, 278, 4072, 310, 2712, 596, 16833, 5025, 943, 322, 766, 29888, 485, 943, 29892, 372, 723, 367, 1900, 304, 298, 533, 697, 29889, 2823)"
81,34224,67091103,"(322, 6577, 2710, 505, 2107, 26271, 363, 766, 4838, 291, 29889, 960, 366, 508, 21750, 263, 1887, 1098, 25252, 1058, 9906, 278, 4072, 310, 2712, 596, 16833, 5025, 943, 322, 766, 29888, 485, 943, 29892, 372, 723, 367, 1900, 304, 298, 533, 697, 29889, 2823)"
82,34246,102111634,"(322, 263, 748, 2270, 29892, 289, 5761, 423, 29899, 4528, 264, 4473, 29889, 7849, 6776, 2527, 1199, 505, 263, 2702, 528, 761, 2834, 2729, 373, 565, 372, 5304, 297, 23904, 470, 4764, 672, 883, 29889, 7634, 11235, 393, 1269, 310, 596, 9316, 1518, 2658, 472, 777, 1298, 508, 5557, 297, 1725, 1953, 29892, 3013, 963, 15859, 1532, 373, 596, 3700, 29892, 322, 1371, 4840, 1220, 596, 26529)"
83,34261,52185844,"(263, 931, 304, 7845, 596, 2278, 1623, 29889, 4803, 445, 931, 304, 1284, 714, 825, 896, 2307, 1073, 322, 304, 5445, 297, 738, 330, 2547, 297, 1009, 7134, 310, 4892, 322, 27116, 29889, 14542, 852, 263, 21732, 931, 310, 2462, 304, 5193, 1048, 278, 4967, 29892, 6060, 297, 278, 7250, 470, 2645, 263, 931, 746, 366, 5491, 1303, 304, 596)"
84,34273,106186846,"(3240, 19211, 4048, 886, 338, 366, 817, 304, 4078, 9051, 1546, 395, 29945, 18039, 29896, 29900, 7284, 17208, 304, 2360, 505, 304, 664, 1449, 29889, 1205, 445, 338, 263, 2498, 1353, 393, 1122, 451, 3394, 304, 596, 18161, 6434, 470, 596, 301, 7004, 1508, 29889, 319, 901, 16232, 7063, 338, 304, 2125, 596, 17568, 805, 2548, 322, 22932, 372, 491)"
85,34273,106186846,"(1353, 393, 1122, 451, 3394, 304, 596, 18161, 6434, 470, 596, 301, 7004, 1508, 29889, 319, 901, 16232, 7063, 338, 304, 2125, 596, 17568, 805, 2548, 322, 22932, 372, 491, 9051, 1546, 29871, 29906, 29900, 322, 29871, 29945, 29900, 29889, 450, 2919, 3464, 6511, 366, 8161, 920, 1568, 366, 817, 304, 4078, 29892, 2729, 373, 596, 3153, 301, 7004, 1508)"
86,34273,59461192,"(1353, 393, 1122, 451, 3394, 304, 596, 18161, 6434, 470, 596, 301, 7004, 1508, 29889, 319, 901, 16232, 7063, 338, 304, 2125, 596, 17568, 805, 2548, 322, 22932, 372, 491, 9051, 1546, 29871, 29906, 29900, 322, 29871, 29945, 29900, 29889, 450, 2919, 3464, 6511, 366, 8161, 920, 1568, 366, 817, 304, 4078, 29892, 2729, 373, 596, 3153, 301, 7004, 1508)"
87,34273,42983339,"(1353, 393, 1122, 451, 3394, 304, 596, 18161, 6434, 470, 596, 301, 7004, 1508, 29889, 319, 901, 16232, 7063, 338, 304, 2125, 596, 17568, 805, 2548, 322, 22932, 372, 491, 9051, 1546, 29871, 29906, 29900, 322, 29871, 29945, 29900, 29889, 450, 2919, 3464, 6511, 366, 8161, 920, 1568, 366, 817, 304, 4078, 29892, 2729, 373, 596, 3153, 301, 7004, 1508)"
88,34294,23930459,"(4561, 8424, 8640, 278, 4386, 310, 596, 302, 737, 9335, 22437, 297, 2058, 322, 6511, 366, 304, 20102, 596, 302, 2234, 29889, 5976, 403, 278, 12534, 322, 769, 26694, 278, 16188, 2978, 278, 9335, 2496, 1999, 3076, 29889, 11190, 278, 12534, 322, 4635, 372)"
89,34322,22484561,"(292, 10171, 508, 367, 28305, 491, 10124, 285, 1446, 29892, 1146, 16129, 29892, 27654, 29892, 322, 289, 2873, 714, 310, 596, 752, 520, 29889, 4525, 17279, 674, 748, 364, 4564, 333, 322, 5706, 443, 552, 13186, 2413, 943, 408, 1532, 408, 13978, 292, 15382, 1237, 322, 916, 18500, 9714, 15006, 304, 596, 752, 520, 29889, 2191, 1446, 322, 1146)"
90,34322,96074594,"(292, 10171, 508, 367, 28305, 491, 10124, 285, 1446, 29892, 1146, 16129, 29892, 27654, 29892, 322, 289, 2873, 714, 310, 596, 752, 520, 29889, 4525, 17279, 674, 748, 364, 4564, 333, 322, 5706, 443, 552, 13186, 2413, 943, 408, 1532, 408, 13978, 292, 15382, 1237, 322, 916, 18500, 9714, 15006, 304, 596, 752, 520, 29889, 2191, 1446, 322, 1146)"
91,34334,30983773,"(278, 19309, 29889, 365, 14643, 288, 2719, 29892, 1316, 408, 330, 2390, 968, 287, 29892, 322, 907, 2232, 664, 1900, 363, 1880, 29899, 1341, 2463, 4158, 1179, 29892, 1316, 408, 14717, 322, 6483, 260, 15118, 29889, 4525, 288, 2719, 6425, 11831, 901, 9098, 304, 5557, 366, 515, 20662, 3262, 408, 366, 3394, 901, 12959, 541, 3867, 3307, 5857, 311, 304, 5557, 3805, 768, 1218, 278, 19309)"
92,34334,63131239,"(278, 19309, 29889, 365, 14643, 288, 2719, 29892, 1316, 408, 330, 2390, 968, 287, 29892, 322, 907, 2232, 664, 1900, 363, 1880, 29899, 1341, 2463, 4158, 1179, 29892, 1316, 408, 14717, 322, 6483, 260, 15118, 29889, 4525, 288, 2719, 6425, 11831, 901, 9098, 304, 5557, 366, 515, 20662, 3262, 408, 366, 3394, 901, 12959, 541, 3867, 3307, 5857, 311, 304, 5557, 3805, 768, 1218, 278, 19309)"
93,34382,251392,"(29892, 263, 7714, 471, 2276, 674, 4808, 278, 18254, 470, 916, 3244, 287, 5172, 759, 297, 2058, 29889, 1763, 1371, 372, 12709, 445, 29892, 1925, 278, 7714, 471, 2276, 373, 937, 29892, 2400, 278, 5172, 759, 29889, 960, 596, 2060, 5717, 363, 916, 471, 29882, 414, 470, 12837, 3161, 29892, 896, 881, 748, 373, 1434)"
94,34385,105129357,"(14502, 526, 12234, 1754, 310, 2362, 1997, 29892, 2861, 304, 1009, 11509, 304, 11551, 12871, 29889, 450, 25702, 881, 884, 367, 1407, 10597, 29892, 577, 896, 437, 451, 3805, 768, 403, 278, 19309, 297, 738, 982, 29889, 960, 366, 508, 29915, 29873, 1284, 2362, 1997, 25702, 29892)"
95,34410,48115835,"(2152, 338, 697, 310, 278, 1556, 4100, 2712, 366, 508, 437, 304, 10503, 573, 263, 1559, 8095, 29889, 8561, 1854, 393, 596, 23012, 1339, 29873, 269, 1169, 4482, 373, 596, 21464, 289, 2873, 322, 393, 278, 23468, 1339, 29873, 5771, 4822, 278, 4818, 310, 596, 521, 342, 29889, 20986, 881, 367, 409, 630, 297, 1571, 2278, 1791, 5270, 29879)"
96,34410,71276227,"(2152, 338, 697, 310, 278, 1556, 4100, 2712, 366, 508, 437, 304, 10503, 573, 263, 1559, 8095, 29889, 8561, 1854, 393, 596, 23012, 1339, 29873, 269, 1169, 4482, 373, 596, 21464, 289, 2873, 322, 393, 278, 23468, 1339, 29873, 5771, 4822, 278, 4818, 310, 596, 521, 342, 29889, 20986, 881, 367, 409, 630, 297, 1571, 2278, 1791, 5270, 29879)"
97,34410,15446707,"(2152, 338, 697, 310, 278, 1556, 4100, 2712, 366, 508, 437, 304, 10503, 573, 263, 1559, 8095, 29889, 8561, 1854, 393, 596, 23012, 1339, 29873, 269, 1169, 4482, 373, 596, 21464, 289, 2873, 322, 393, 278, 23468, 1339, 29873, 5771, 4822, 278, 4818, 310, 596, 521, 342, 29889, 20986, 881, 367, 409, 630, 297, 1571, 2278, 1791, 5270, 29879)"
98,34423,57249233,"(11551, 1009, 18254, 374, 1237, 29889, 18512, 29892, 14671, 2256, 7738, 508, 2869, 367, 901, 18254, 768, 2738, 1135, 10849, 7738, 29892, 1951, 14671, 2256, 7738, 338, 18691, 472, 19224, 18290, 18543, 29889, 12808, 29892, 14671, 2256, 285, 21211, 322, 18655, 1849, 526, 4049, 16951, 923, 7202, 1135, 1009, 10849, 6795, 20895, 29892, 322)"
99,34427,16873800,"(15327, 9869, 29889, 10949, 596, 3380, 3907, 805, 348, 26438, 274, 711, 2676, 29879, 29892, 366, 674, 817, 304, 19012, 596, 664, 3493, 29889, 11190, 263, 2919, 9869, 310, 610, 305, 358, 5650, 470, 289, 5086, 9869, 322, 731, 372, 714, 373, 278, 6795, 3332, 988, 366, 674, 367, 1985, 29889, 910, 674, 367, 278, 7101, 366)"
